# Program:featureCounts v1.6.2; Command:"/scratch/Arun/Projects/example/subread-1.6.2-source/bin/featureCounts" "-t" "gene" "-a" "/scratch/Arun/Reference/Drosophila_melanogaster/Flybase/dmel-all-r6.28.gtf" "-Q" "10" "-o" "gene_count_mq10.txt" "-T" "15" "FatBody_Control_oil_16.out.bam" "FatBody_Control_oil_17.out.bam" "FatBody_Control_oil_22.out.bam" "FatBody_Control_oil_8.out.bam" "FatBody_Oil_oil_18.out.bam" "FatBody_Oil_oil_19.out.bam" "FatBody_Oil_oil_23.out.bam" "FatBody_Oil_oil_9.out.bam" "FatBody_WaspExtract_oil_20.out.bam" "FatBody_WaspExtract_oil_21.out.bam" "FatBody_WaspExtract_oil_24.out.bam" "FatBody_WaspExtract_oil_4.out.bam" "Hemocytes_Control_oil_10.out.bam" "Hemocytes_Control_oil_13.out.bam" "Hemocytes_Control_oil_1.out.bam" "Hemocytes_Control_oil_5.out.bam" "Hemocytes_Oil_oil_11.out.bam" "Hemocytes_Oil_oil_14.out.bam" "Hemocytes_Oil_oil_2.out.bam" "Hemocytes_Oil_oil_6.out.bam" "Hemocytes_WaspExtract_oil_12.out.bam" "Hemocytes_WaspExtract_oil_15.out.bam" "Hemocytes_WaspExtract_oil_3.out.bam" "Hemocytes_WaspExtract_oil_7.out.bam" 
Geneid	Chr	Start	End	Strand	Length	FatBody_Control_oil_16.out.bam	FatBody_Control_oil_17.out.bam	FatBody_Control_oil_22.out.bam	FatBody_Control_oil_8.out.bam	FatBody_Oil_oil_18.out.bam	FatBody_Oil_oil_19.out.bam	FatBody_Oil_oil_23.out.bam	FatBody_Oil_oil_9.out.bam	FatBody_WaspExtract_oil_20.out.bam	FatBody_WaspExtract_oil_21.out.bam	FatBody_WaspExtract_oil_24.out.bam	FatBody_WaspExtract_oil_4.out.bam	Hemocytes_Control_oil_10.out.bam	Hemocytes_Control_oil_13.out.bam	Hemocytes_Control_oil_1.out.bam	Hemocytes_Control_oil_5.out.bam	Hemocytes_Oil_oil_11.out.bam	Hemocytes_Oil_oil_14.out.bam	Hemocytes_Oil_oil_2.out.bam	Hemocytes_Oil_oil_6.out.bam	Hemocytes_WaspExtract_oil_12.out.bam	Hemocytes_WaspExtract_oil_15.out.bam	Hemocytes_WaspExtract_oil_3.out.bam	Hemocytes_WaspExtract_oil_7.out.bam
FBgn0027783	2R	14848621	14852653	-	4033	143	26	289	49	51	35	125	74	47	154	174	304	1007	88	287	644	1381	529	799	444	186	177	348	301
FBgn0033971	2R	14846064	14848366	-	2303	64	12	129	29	46	65	75	55	43	92	108	132	262	20	89	132	315	144	212	98	82	88	151	135
FBgn0016684	2R	14842720	14845874	-	3155	7	12	18	54	17	83	6	183	25	98	9	7	23	176	7	19	111	31	46	17	6	5	230	4
FBgn0033969	2R	14817857	14819987	-	2131	3	4	79	0	5	17	8	4	9	18	19	14	0	0	0	0	0	0	0	17	0	0	16	0
FBgn0001319	2R	14772650	14807061	-	34412	0	0	11	1	5	2	0	0	5	23	2	4	20	1	3	2	9	1	6	3	17	8	9	7
FBgn0020767	2R	14759646	14769423	-	9778	222	56	392	93	124	190	240	144	156	331	389	435	1342	99	384	921	2250	906	1231	874	762	578	1152	1161
FBgn0033963	2R	14757907	14759602	-	1696	43	8	194	4	28	29	54	36	21	58	77	124	1	9	0	1	1	5	0	25	0	0	32	1
FBgn0033960	2R	14753337	14756288	-	2952	111	13	234	31	44	18	69	61	35	130	146	242	32	6	2	4	12	7	3	53	0	0	24	5
FBgn0028689	2R	14750166	14752910	-	2745	1421	517	1975	657	789	1852	1583	966	943	1415	2104	2391	3611	254	1132	1757	4098	1930	2445	1951	1945	1673	3022	2777
FBgn0033958	2R	14739359	14745335	-	5977	3	35	9	0	0	6	1	6	19	65	0	1	10	1	5	4	23	13	7	67	4	40	3	2
FBgn0020269	2R	14671396	14713622	-	42227	6	1	11	0	5	10	5	0	7	9	13	4	171	21	54	160	248	103	156	99	117	82	208	214
FBgn0050480	2R	14674606	14678136	-	3531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050479	2R	14674465	14678136	-	3672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033954	2R	14665641	14666817	-	1177	57	43	540	4	57	124	75	37	76	196	161	145	0	12	3	0	0	0	0	82	0	1	71	0
FBgn0033953	2R	14664246	14665356	-	1111	65	45	514	5	49	118	124	38	73	187	168	221	0	21	4	0	0	0	0	100	0	0	71	0
FBgn0033952	2R	14656798	14658755	-	1958	19	2	36	0	3	14	4	3	11	7	23	10	0	1	0	1	0	0	0	8	0	0	5	0
FBgn0033950	2R	14640214	14640626	-	413	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0
FBgn0033932	2R	14378097	14385359	+	7263	0	0	0	0	0	0	1	0	0	2	2	1	2	0	1	0	0	0	1	1	0	0	1	2
FBgn0033933	2R	14390696	14392209	+	1514	2	1	17	0	0	6	1	0	5	5	4	0	0	0	0	1	1	0	1	2	0	0	0	1
FBgn0033935	2R	14411825	14413851	+	2027	37	13	90	18	29	37	53	33	30	44	71	77	154	20	53	70	178	87	105	87	83	79	117	99
FBgn0033936	2R	14420324	14424764	+	4441	1	0	0	0	1	2	1	0	0	2	3	1	1	0	0	1	3	1	1	4	3	3	0	2
FBgn0050197	2R	14514030	14514992	+	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033943	2R	14591203	14595617	+	4415	5	0	11	2	1	1	0	1	2	4	3	9	15	0	2	1	13	7	9	4	9	4	5	16
FBgn0050077	2R	14601278	14602010	+	733	54	12	64	23	27	52	49	35	38	52	75	108	192	24	67	74	233	105	165	105	78	71	122	103
FBgn0010638	2R	14618771	14619681	+	911	3907	2230	7127	1733	4020	7935	8237	5223	4165	6048	9103	7690	14205	700	4890	3649	8707	3198	5273	4936	2428	2424	4247	4011
FBgn0033949	2R	14629910	14631023	+	1114	407	154	49	255	596	607	1056	693	36	162	396	832	3443	558	1211	2094	3675	1360	1931	931	330	355	447	368
FBgn0033948	2R	14619798	14621320	-	1523	18	5	38	11	6	29	20	31	13	39	40	51	132	10	35	80	145	64	84	53	38	30	57	26
FBgn0026427	2R	14607154	14618118	-	10965	457	135	893	202	312	389	425	341	354	550	633	933	1212	76	328	932	2009	792	1070	963	535	348	758	793
FBgn0053468	2R	14606307	14606980	-	674	2	0	0	1	1	2	0	0	3	1	4	5	0	1	0	1	3	2	2	2	2	4	1	6
FBgn0053469	2R	14605652	14606302	-	651	2	1	2	0	0	2	2	0	1	0	1	0	8	1	0	2	4	3	1	2	0	0	1	3
FBgn0033945	2R	14604549	14605297	-	749	45	16	61	9	14	87	52	23	75	41	44	86	110	30	27	41	79	74	52	82	39	47	62	49
FBgn0019938	2R	14595611	14601216	-	5606	778	247	864	554	623	904	1146	838	373	635	785	1634	1750	122	623	1452	2284	944	1301	1019	479	346	772	744
FBgn0010397	2R	14570810	14575771	-	4962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050076	2R	14544150	14546372	-	2223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033942	2R	14512559	14515211	-	2653	1	0	7	0	2	4	10	2	0	11	1	0	21	1	3	21	16	1	25	27	2	0	5	3
FBgn0013725	2R	14427336	14432337	-	5002	0	0	13	0	0	1	2	0	2	6	2	0	6	0	1	0	1	2	1	1	0	0	0	0
FBgn0033934	2R	14409295	14411572	-	2278	354	116	549	210	218	416	423	321	224	367	528	668	1091	91	331	456	1234	457	749	528	444	366	647	673
FBgn0033899	2R	14157762	14159434	+	1673	71	20	84	43	59	89	87	81	41	74	108	162	294	10	109	161	335	146	245	137	103	93	168	151
FBgn0033901	2R	14161430	14163054	+	1625	63	17	72	27	30	55	64	39	33	56	69	101	1515	104	380	796	1866	703	1006	495	326	267	551	486
FBgn0033903	2R	14165051	14166991	+	1941	282	70	299	285	144	244	331	236	155	231	350	535	369	187	158	189	286	179	186	240	72	77	156	124
FBgn0033904	2R	14166982	14168233	+	1252	162	14	58	189	41	68	106	134	54	52	73	206	100	366	79	41	95	31	15	69	2	3	33	6
FBgn0033905	2R	14168786	14170233	+	1448	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
FBgn0033906	2R	14170462	14172998	+	2537	2147	826	2955	978	1513	2901	3478	2348	1651	2543	3761	3822	4939	411	2020	1086	2536	1114	1973	2008	1368	1163	1897	1587
FBgn0000289	2R	14173693	14182838	+	9146	535	161	862	193	372	446	544	483	379	656	754	1138	2325	184	693	1408	3387	1439	1958	1376	1063	781	1554	1383
FBgn0033913	2R	14219898	14230620	+	10723	386	75	252	311	300	513	310	359	155	281	341	489	3721	451	1242	3103	7534	3367	4120	2699	3598	2425	5307	5550
FBgn0033916	2R	14239932	14243655	+	3724	235	50	581	92	149	158	245	175	183	372	363	529	443	54	125	212	590	273	364	316	257	211	430	354
FBgn0033917	2R	14243778	14246066	+	2289	4	3	9	6	2	6	4	9	9	13	9	7	130	19	72	96	261	65	237	94	40	9	48	41
FBgn0033918	2R	14256493	14258787	+	2295	1448	387	1501	742	698	1133	1329	1035	678	981	1311	2328	2423	164	805	1023	2127	920	1327	1163	750	748	1285	1081
FBgn0027538	2R	14259030	14261150	+	2121	148	63	301	94	121	211	212	155	131	233	323	254	343	26	105	184	381	189	238	239	179	151	271	237
FBgn0033924	2R	14352231	14355674	+	3444	394	126	624	234	262	486	493	354	280	402	635	684	702	49	254	321	715	303	404	438	210	198	324	313
FBgn0033928	2R	14361924	14362825	+	902	64	35	31	21	8	110	68	11	50	31	41	67	678	48	52	88	354	338	317	186	777	752	963	898
FBgn0033929	2R	14363048	14365473	+	2426	430	121	679	210	262	359	413	367	279	412	571	908	1039	92	303	474	1034	477	668	525	434	364	635	578
FBgn0050073	2R	14371186	14373006	+	1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050074	2R	14373108	14373808	+	701	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050075	2R	14375921	14376677	+	757	5	0	29	0	3	4	3	3	3	16	13	15	0	1	0	0	0	0	0	9	0	0	3	0
FBgn0033931	2R	14374462	14375385	-	924	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0
FBgn0050067	2R	14370331	14371116	-	786	1	0	5	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033927	2R	14360433	14361780	-	1348	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	2	2	2	4	8	1
FBgn0033926	2R	14357927	14360297	-	2371	1218	158	247	276	189	1374	672	141	1092	572	876	1825	60027	10360	15320	17472	58008	35896	60989	28010	31478	30006	33081	32391
FBgn0033925	2R	14355769	14357281	-	1513	79	23	180	42	54	74	99	67	43	102	148	144	193	39	80	90	220	105	134	113	97	75	125	122
FBgn0033921	2R	14300103	14302353	-	2251	16	3	36	5	5	2	14	10	4	9	23	46	12	0	5	4	5	8	6	8	2	2	16	6
FBgn0033919	2R	14261206	14267919	-	6714	763	175	854	386	420	893	761	543	441	622	951	1235	844	27	407	398	661	150	527	422	66	55	105	82
FBgn0001220	2R	14252598	14256192	-	3595	6229	1279	4757	4142	2784	4729	5829	3724	2293	3495	4706	9651	8606	793	2955	4119	7683	3933	5074	4742	3167	2944	4917	4447
FBgn0033915	2R	14235787	14239703	-	3917	668	121	672	452	292	285	509	363	320	522	658	1203	872	74	390	496	1177	622	748	586	821	747	1262	1333
FBgn0033912	2R	14215096	14216627	-	1532	11497	3629	13181	7359	7128	15484	15452	11481	7842	11152	16639	18855	38522	4215	13854	13498	30446	12701	23821	15030	9377	8908	15750	14194
FBgn0005613	2R	14201390	14212413	-	11024	0	0	5	0	2	3	2	1	1	0	4	0	10	1	5	3	6	3	8	10	13	11	7	17
FBgn0033907	2R	14172986	14173596	-	611	193	48	150	155	79	128	177	145	69	117	145	302	471	81	191	193	410	194	331	230	173	180	340	264
FBgn0033902	2R	14163066	14164825	-	1760	1967	564	2034	1133	1074	2326	2206	1995	1086	1536	2448	3189	5671	493	2103	2492	5802	2419	3989	2575	2080	1775	3318	2806
FBgn0033900	2R	14159096	14161262	-	2167	137	34	268	59	57	128	122	71	83	152	189	232	222	21	82	94	234	89	158	117	109	80	152	115
FBgn0040751	2R	14157050	14157488	-	439	19	6	28	12	7	13	17	18	13	10	27	33	63	15	33	18	61	24	49	25	9	30	33	27
FBgn0033897	2R	14148263	14153123	-	4861	240	76	465	141	159	247	318	227	179	396	422	549	941	54	291	589	1344	615	811	642	445	412	705	702
FBgn0013770	2R	13960675	13967981	+	7307	1833	248	1362	960	818	1250	1351	1411	1078	1597	1705	2973	16020	1206	4865	10158	27496	10429	15492	8862	7856	6133	11692	11333
FBgn0033891	2R	13983395	13984893	+	1499	60	15	67	40	53	47	71	37	46	48	82	93	138	19	55	69	159	66	98	88	85	74	122	102
FBgn0002643	2R	13991203	14060356	+	69154	437	107	650	165	247	458	401	220	245	514	643	577	1310	136	336	939	2004	952	1049	955	1013	851	1137	1168
FBgn0033893	2R	14028620	14029096	+	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040752	2R	14060456	14140902	-	80447	65	12	187	23	87	56	96	105	78	184	217	224	3363	368	1153	4109	8219	3001	3577	2983	881	671	1202	1389
FBgn0020620	2R	13984815	13990707	-	5893	300	72	455	107	158	253	272	212	154	357	391	495	1488	143	395	961	2607	1485	1543	1262	2063	1502	2696	2773
FBgn0033890	2R	13980362	13983317	-	2956	80	28	141	62	49	96	149	123	61	92	136	175	386	28	144	259	573	263	326	195	99	72	152	139
FBgn0033889	2R	13972984	13980165	-	7182	206	106	743	105	250	432	330	144	230	353	648	449	1610	132	457	1324	3357	1525	1596	1455	1411	1099	2122	2239
FBgn0033888	2R	13971325	13972834	-	1510	41	29	258	6	29	60	62	25	31	88	109	135	1	8	2	1	5	2	1	47	2	0	33	4
FBgn0033887	2R	13969910	13971263	-	1354	2	6	20	0	1	1	3	1	1	2	5	8	3	0	0	2	3	1	1	4	1	0	6	1
FBgn0033886	2R	13958545	13960404	-	1860	1039	383	1641	575	613	1287	1237	912	709	1042	1456	1638	2918	377	1113	1286	3296	1456	2183	1447	1197	1143	1711	1637
FBgn0033885	2R	13942534	13943377	-	844	4	0	23	0	1	4	7	5	3	8	13	6	3	2	0	5	3	1	2	1	4	3	8	0
FBgn0013733	2R	13864237	13942110	-	77874	5338	1170	4690	2763	2586	4352	3358	3324	3505	4617	6295	7430	26547	2389	6551	21205	86561	74521	54738	59104	165733	88345	147512	171282
FBgn0033883	2R	13860349	13862002	-	1654	916	242	1072	600	500	884	1004	716	575	836	1414	1560	1244	135	555	342	861	337	574	574	245	215	410	354
FBgn0033859	2R	13593644	13596557	+	2914	219	72	319	103	151	257	297	209	133	210	323	389	713	73	214	387	902	395	561	388	281	257	436	365
FBgn0033860	2R	13596677	13598750	+	2074	26	13	184	5	30	33	38	37	21	81	71	131	0	5	1	0	0	0	1	38	0	0	33	0
FBgn0000633	2R	13623044	13749367	+	126324	6	3	41	2	9	22	15	4	8	10	21	10	24	2	9	8	14	7	6	18	23	22	21	11
FBgn0033863	2R	13665114	13667756	+	2643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033864	2R	13667736	13671594	+	3859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033866	2R	13753964	13758971	+	5008	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	1	3	1	2	0	2	2	2	5
FBgn0033867	2R	13769915	13787802	+	17888	0	0	3	0	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	5	0	0	0	0
FBgn0033869	2R	13794777	13805231	+	10455	1	1	0	0	0	0	0	0	0	1	1	1	138	12	43	57	146	42	84	30	9	11	15	11
FBgn0033871	2R	13824858	13825572	+	715	25	16	46	13	11	16	24	14	19	20	17	59	113	12	27	44	107	46	74	44	36	37	60	54
FBgn0033872	2R	13826371	13833503	+	7133	9	0	4	8	7	3	4	6	7	5	14	16	48	4	6	5	37	9	16	10	3	6	6	3
FBgn0033874	2R	13836419	13839363	+	2945	0	0	3	0	2	2	1	0	0	1	1	1	2	0	2	6	5	6	1	1	17	10	7	6
FBgn0033875	2R	13840053	13841743	+	1691	2	1	40	0	10	87	10	2	240	222	513	273	16	4	4	24	187	41	91	32	122	119	103	122
FBgn0050484	2R	13846393	13849832	+	3440	9	3	15	0	7	8	11	2	1	7	6	8	1	1	3	5	1	3	2	6	1	0	0	3
FBgn0050485	2R	13849882	13852983	+	3102	12	6	24	1	8	16	14	4	3	10	9	24	4	0	2	4	4	1	5	6	4	1	2	1
FBgn0033880	2R	13854578	13855778	-	1201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	2	0	3	3	4	4	14
FBgn0033879	2R	13852947	13854331	-	1385	5775	1849	6518	2907	3358	5654	7114	4165	3419	5544	7409	6677	9046	701	3633	2563	5985	1792	3369	2507	553	564	927	714
FBgn0033876	2R	13841761	13846255	-	4495	23	1	25	2	6	8	10	3	2	24	14	14	16	0	5	2	12	7	5	6	1	0	2	6
FBgn0033873	2R	13833575	13835096	-	1522	0	0	0	0	0	0	0	0	0	0	0	0	6	87	0	7	6	3	6	5	0	0	3	2
FBgn0000662	2R	13819624	13824553	-	4930	310	76	362	144	199	359	354	224	219	340	465	473	933	89	309	589	1334	603	801	626	467	324	572	620
FBgn0033868	2R	13778124	13780245	-	2122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033865	2R	13691707	13693369	-	1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033862	2R	13661495	13663598	-	2104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033861	2R	13608673	13609178	-	506	0	1	13	0	1	5	3	2	2	5	2	2	0	1	0	0	0	0	0	1	0	0	0	0
FBgn0041579	2R	13393705	13394667	+	963	281	115	161	219	1625	3406	520	12852	242	216	218	522	141	1	41	12	20	28	22	211	118	12	16	370
FBgn0053470	2R	13411739	13413085	+	1347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0011882	2R	13430984	13431057	+	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0011883	2R	13431285	13431358	+	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0011884	2R	13431777	13431850	+	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0011885	2R	13432093	13432166	+	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050065	2R	13433028	13433760	+	733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0019928	2R	13434207	13435045	+	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050509	2R	13437866	13437939	+	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040477	2R	13485617	13486631	+	1015	1	1	14	6	0	1	4	1	2	8	11	9	78	4	19	52	127	57	74	38	20	24	28	21
FBgn0033845	2R	13500621	13506011	+	5391	73	13	343	17	40	59	86	49	53	142	144	182	732	71	207	433	1233	420	644	348	168	115	243	250
FBgn0033846	2R	13506430	13513112	+	6683	177	49	213	85	118	131	151	169	110	125	198	289	777	49	205	523	1228	517	608	439	340	295	532	587
FBgn0024556	2R	13507557	13509332	+	1776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033848	2R	13515259	13517452	+	2194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033850	2R	13521769	13523375	+	1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033851	2R	13525377	13526448	+	1072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0014877	2R	13554077	13555606	+	1530	773	167	783	493	375	523	752	522	298	570	765	1184	1439	178	420	623	1298	560	939	696	353	424	638	490
FBgn0033855	2R	13555949	13557342	+	1394	3	1	1	4	0	3	4	1	0	5	8	4	5	0	1	0	12	3	0	6	1	0	5	1
FBgn0033856	2R	13558545	13560768	+	2224	1	2	25	0	1	5	4	1	1	3	7	1	0	2	0	0	0	0	0	2	0	0	5	0
FBgn0027581	2R	13580313	13593339	-	13027	20	8	19	5	8	53	28	5	7	18	15	17	34	2	6	15	32	16	10	21	24	19	47	46
FBgn0053156	2R	13548244	13553240	-	4997	53	7	90	35	26	31	58	31	40	63	59	118	102	19	52	60	112	58	106	67	28	23	46	42
FBgn0033853	2R	13537371	13547577	-	10207	840	112	595	323	247	403	437	313	370	511	741	940	597	30	303	199	425	186	259	391	179	147	235	221
FBgn0011896	2R	13536045	13536117	-	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0004638	2R	13495222	13502841	-	7620	249	97	497	122	205	437	335	144	216	325	410	452	1275	120	262	769	1783	1024	1093	910	1268	1122	2141	1981
FBgn0033844	2R	13486634	13494862	-	8229	1504	321	1570	482	894	1213	1357	1183	936	1195	2056	2512	4010	289	1429	2382	5468	2071	2677	2549	1145	747	1697	1733
FBgn0033842	2R	13483512	13485391	-	1880	52	10	136	33	42	64	82	73	36	86	89	156	244	21	63	135	299	115	190	154	102	89	144	155
FBgn0000119	2R	13453640	13483229	-	29590	256	83	539	162	204	405	369	220	193	344	535	578	440	27	243	276	502	196	354	435	127	77	164	172
FBgn0050062	2R	13445700	13446309	-	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0011881	2R	13430282	13430355	-	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0260475	2R	13412769	13414620	-	1852	13	6	10	7	10	14	12	9	10	8	10	18	65	2	12	48	98	27	46	29	12	11	24	23
FBgn0033836	2R	13408042	13409887	-	1846	24	3	14	9	10	4	18	10	7	17	6	18	44	2	29	34	82	44	54	20	14	19	14	19
FBgn0033834	2R	13394615	13399368	-	4754	29	19	314	1	22	65	51	12	43	122	98	85	1	3	2	1	5	0	0	52	1	0	37	2
FBgn0033830	2R	13375975	13377731	-	1757	1781	249	533	942	202	352	126	255	37	103	360	350	458	6	42	72	225	26	31	14	6	36	6	178
FBgn0033828	2R	13353638	13354499	-	862	1	0	11	0	1	3	3	0	2	4	7	3	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033792	2R	13110769	13126014	+	15246	2	0	2	0	0	0	1	1	0	2	1	0	12	0	1	5	1	0	0	159	0	0	1	0
FBgn0020391	2R	13160063	13163484	+	3422	27	3	24	11	11	9	16	6	8	15	26	26	70	3	26	44	85	56	30	40	38	25	38	45
FBgn0053138	2R	13171401	13174796	+	3396	5109	966	3518	3340	2125	3053	4143	3038	2230	3434	5611	9671	3519	83	2493	931	1750	214	1249	1726	135	233	244	159
FBgn0027079	2R	13198850	13202709	+	3860	1350	466	1520	739	1012	1668	2039	1548	883	1337	2025	2842	3073	207	1253	1691	3423	1566	2256	1967	1455	1184	2019	1834
FBgn0033806	2R	13206745	13210469	+	3725	68	17	183	26	45	59	76	70	55	86	112	172	239	37	64	147	365	128	208	156	98	90	165	163
FBgn0033808	2R	13214706	13215760	+	1055	146	24	116	83	50	101	104	77	57	79	81	214	222	22	63	78	199	81	155	88	62	43	108	92
FBgn0040754	2R	13220283	13221015	+	733	31	25	69	15	23	57	51	46	37	60	76	92	227	52	75	77	155	77	134	97	77	67	125	102
FBgn0011763	2R	13222433	13228202	+	5770	371	132	496	214	292	429	498	370	304	426	589	800	1860	125	551	1279	2590	1014	1440	1066	640	582	1008	1019
FBgn0033813	2R	13230583	13231663	+	1081	52	16	99	17	27	41	35	50	38	47	74	99	176	17	55	75	148	73	97	87	55	62	91	72
FBgn0033815	2R	13235980	13237055	+	1076	10	4	23	0	6	6	14	9	5	15	22	34	5	1	1	0	3	1	1	10	5	2	2	2
FBgn0033817	2R	13239729	13241013	+	1285	0	1	12	0	2	3	1	1	1	20	44	12	6	0	0	1	0	0	0	0	0	1	0	1
FBgn0033820	2R	13256587	13257446	+	860	223	99	551	44	172	1121	178	349	2155	3536	3467	2920	192	3	71	12	39	12	16	45	12	187	60	34
FBgn0033821	2R	13257886	13258477	+	592	444	57	292	176	173	361	195	97	494	761	961	1044	341	5	110	66	105	14	14	26	29	48	25	21
FBgn0033827	2R	13298995	13301547	+	2553	0	0	1	0	0	1	0	0	1	0	1	1	1	2	0	2	3	4	0	5	1	0	0	0
FBgn0033826	2R	13297202	13298467	-	1266	0	0	1	0	0	0	0	0	0	0	0	0	7	0	7	9	6	3	1	71	1	1	0	1
FBgn0033819	2R	13251852	13254337	-	2486	10	7	119	1	7	25	9	6	15	36	31	36	2	3	1	0	0	0	0	11	4	3	17	2
FBgn0033818	2R	13248894	13251724	-	2831	32	14	251	2	16	32	47	23	34	89	100	101	2	5	4	0	0	0	1	41	0	0	42	1
FBgn0033816	2R	13237256	13239468	-	2213	525	107	454	369	252	433	535	414	267	401	496	972	904	71	295	450	980	427	694	514	387	319	639	554
FBgn0033814	2R	13231758	13235296	-	3539	1304	417	1789	650	859	1904	1598	1162	1256	2008	2953	3419	2030	93	767	672	1456	641	892	963	385	411	579	523
FBgn0033812	2R	13228276	13230234	-	1959	198	116	533	108	189	404	365	237	203	321	543	396	905	111	290	369	978	407	473	524	238	238	354	344
FBgn0043010	2R	13220939	13222459	-	1521	163	44	299	45	96	155	186	144	107	196	242	305	634	63	204	279	638	274	361	266	214	188	356	333
FBgn0050058	2R	13209809	13212237	-	2429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0005654	2R	13202728	13206547	-	3820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0053182	2R	13176553	13198337	-	21785	45	19	66	9	30	20	44	21	31	61	87	88	95	1	23	103	187	69	73	124	44	37	48	79
FBgn0033802	2R	13176094	13190086	-	13993	12	3	19	0	7	6	12	4	7	12	16	11	34	4	5	18	27	24	10	25	14	11	48	30
FBgn0033799	2R	13163959	13168032	-	4074	5	1	11	4	1	3	1	0	2	2	2	5	69	6	20	34	85	35	45	35	12	10	16	21
FBgn0033798	2R	13163363	13163948	-	586	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	4	0	0	2	0
FBgn0020370	2R	13152885	13159141	-	6257	1066	362	1718	599	732	1157	1320	1046	748	1158	1882	2021	3148	373	1152	2054	4409	1909	2431	2052	1344	1005	2021	1885
FBgn0033794	2R	13129511	13132455	-	2945	28	8	122	6	20	17	23	9	15	45	45	72	1	4	1	1	0	0	2	23	2	0	24	1
FBgn0033793	2R	13127915	13129052	-	1138	17	5	58	7	11	4	18	12	4	29	42	47	6	0	1	0	1	0	0	15	0	0	12	2
